time,latitude,longitude,altitude,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,compass,gps_x,gps_y,gps_z
1742888640.575701,-0.0005343383163420867,0.000947514412325963,-0.010088367387652397,-2.6183722019195557,-0.016882631927728653,0.0793752670288086,-0.008119877427816391,0.03468954190611839,-0.0003498684091027826,1.575016736984253,105.47682189941406,59.482269287109375,-0.010088367387652397
1742888640.6195526,-0.0005343383163420867,0.000947514412325963,-0.010088367387652397,-2.6183722019195557,-0.016882631927728653,0.0793752670288086,-0.008119877427816391,0.03468954190611839,-0.0003498684091027826,1.575016736984253,105.47682189941406,59.482269287109375,-0.010088367387652397
1742888640.6560457,-0.000534350515749793,0.000950718950880313,-0.00975049939006567,-3.2142181396484375,-0.01772751286625862,0.05129432678222656,-0.005755725782364607,0.040779512375593185,-0.006531128194183111,1.5748358964920044,105.83354949951172,59.48362731933594,-0.00975049939006567
1742888640.7032862,-0.0005343607619039403,0.0009536555821435846,-0.009391612373292446,-3.8509533405303955,-0.07046131789684296,0.02982330322265625,-0.004433923400938511,0.044326309114694595,-0.010185805149376392,1.5746177434921265,106.16045379638672,59.48476791381836,-0.009391612373292446
1742888640.7404885,-0.000534371213632312,0.000956982388952548,-0.008968067355453968,-4.335227966308594,-0.07878105342388153,-0.0022640228271484375,-0.0027228347025811672,0.04315606504678726,-0.0028123371303081512,1.5743558406829834,106.53079223632812,59.485931396484375,-0.008968067355453968
1742888640.7665262,-0.0005343842354648132,0.0009617350190625081,-0.00839937198907137,-4.620909690856934,-0.06232320889830589,-0.025869369506835938,-0.0015058652497828007,0.03982224315404892,-0.0018219472840428352,1.5740770101547241,107.05985260009766,59.48738098144531,-0.00839937198907137
1742888640.7957814,-0.0005343842354648132,0.0009617350190625081,-0.00839937198907137,-4.620573043823242,-0.04122203588485718,-0.046118736267089844,-0.0006379754049703479,0.03584444522857666,-0.012446538545191288,1.5738312005996704,107.05985260009766,59.48738098144531,-0.00839937198907137
1742888640.832605,-0.0005343894442120245,0.0009638431184143324,-0.008188457228243351,-4.509939670562744,-0.04248768091201782,-0.060753822326660156,0.00042839013622142375,0.029851851984858513,-0.009498687461018562,1.573628544807434,107.29452514648438,59.48796081542969,-0.008188457228243351
1742888640.8794222,-0.0005343949956255756,0.0009662238540424192,-0.008000392466783524,-4.048226356506348,-0.03434906527400017,-0.07245254516601562,0.0011140094138681889,0.0214547049254179,-0.00938438717275858,1.5734292268753052,107.5595474243164,59.48857879638672,-0.008000392466783524
1742888640.9070787,-0.0005344053788292058,0.0009713084726195024,-0.007810764014720917,-3.3366100788116455,-0.016556939110159874,-0.0694894790649414,0.001598807517439127,0.00460667023435235,-0.009451908059418201,1.5730386972427368,108.12556457519531,59.4897346496582,-0.007810764014720917
